,adjclose
2015-04-13,3852.929931640625
2015-04-14,3859.219970703125
2015-04-15,3879.10009765625
2015-04-16,3876.169921875
2015-04-17,3832.330078125
2015-04-20,3867.820068359375
2015-04-21,3862.14990234375
2015-04-22,3881.929931640625
2015-04-23,3891.4599609375
2015-04-24,3900.239990234375
2015-04-27,3884.10009765625
2015-04-28,3895.2099609375
2015-04-29,3880.89990234375
2015-04-30,3841.780029296875
2015-05-01,3883.75
2015-05-04,3895.159912109375
2015-05-05,3849.409912109375
2015-05-06,3833.699951171875
2015-05-07,3849.1298828125
2015-05-08,3901.010009765625
2015-05-11,3881.929931640625
2015-05-12,3870.68994140625
2015-05-13,3870.360107421875
2015-05-14,3912.52001953125
2015-05-15,3915.989990234375
2015-05-18,3928.14990234375
2015-05-19,3926.409912109375
2015-05-20,3923.179931640625
2015-05-21,3932.89990234375
2015-05-22,3924.159912109375
2015-05-26,3883.8798828125
2015-05-27,3920.110107421875
2015-05-28,3915.820068359375
2015-05-29,3891.179931640625
2015-06-01,3899.590087890625
2015-06-02,3895.85009765625
2015-06-03,3904.830078125
2015-06-04,3871.22998046875
2015-06-05,3865.830078125
2015-06-08,3841.449951171875
2015-06-09,3843.159912109375
2015-06-10,3889.699951171875
2015-06-11,3897.590087890625
2015-06-12,3870.56005859375
2015-06-15,3852.75
2015-06-16,3874.72998046875
2015-06-17,3882.489990234375
2015-06-18,3921.429931640625
2015-06-19,3900.639892578125
2015-06-22,3924.409912109375
2015-06-23,3927.22998046875
2015-06-24,3898.469970703125
2015-06-25,3887.0400390625
2015-06-26,3886.2099609375
2015-06-29,3805.5
2015-06-30,3815.85009765625
2015-07-01,3843.260009765625
2015-07-02,3842.06005859375
2015-07-06,3827.35009765625
2015-07-07,3850.659912109375
2015-07-08,3787.669921875
2015-07-09,3796.260009765625
2015-07-10,3843.10009765625
2015-07-13,3885.969970703125
2015-07-14,3903.31005859375
2015-07-15,3900.5
2015-07-16,3931.85009765625
2015-07-17,3936.219970703125
2015-07-20,3939.35009765625
2015-07-21,3922.699951171875
2015-07-22,3913.75
2015-07-23,3891.7900390625
2015-07-24,3850.14990234375
2015-07-27,3827.929931640625
2015-07-28,3875.3701171875
2015-07-29,3904.2099609375
2015-07-30,3904.639892578125
2015-07-31,3895.800048828125
2015-08-03,3885.070068359375
2015-08-04,3876.43994140625
2015-08-05,3889.989990234375
2015-08-06,3860.919921875
2015-08-07,3849.9599609375
2015-08-10,3899.360107421875
2015-08-11,3862.81005859375
2015-08-12,3867.3701171875
2015-08-13,3863.030029296875
2015-08-14,3878.159912109375
2015-08-17,3899.10009765625
2015-08-18,3889.60009765625
2015-08-19,3857.739990234375
2015-08-20,3776.360107421875
2015-08-21,3656.669921875
2015-08-24,3512.64990234375
2015-08-25,3465.18994140625
2015-08-26,3600.72998046875
